"","u","s","m","l","u.r","s.r","m.r","l.r","x","y","z","h.theta","h.phi","r.vec","r.max","r.achieved","lum"
"M2_DF_BRIG_076_K176509_P2",0.0679121394239587,0.181164992676572,0.313202239863452,0.437720628036018,-0.182087860576041,-0.0688350073234277,0.0632022398634515,0.187720628036018,0.157107599316546,0.00265831809790321,-0.182087860576041,0.016918751619605,-0.858840282398376,0.240511649171673,0.330213733648698,0.728351442304165,0.014583699313361
"M2_DF_BRIG_076_K176509_P3",0.0643701426218657,0.165840934952076,0.339801058674635,0.429987863751423,-0.185629857378134,-0.0841590650479237,0.0898010586746353,0.179987863751423,0.161756298170419,0.0296183408484632,-0.185629857378134,0.181098581180916,-0.845837949427675,0.247993528267654,0.333989278139781,0.742519429512537,0.024423258869714
"M2_DF_BRIG_076_K176509_P4",0.0733936602301854,0.2081160771988,0.318879370789339,0.399610891781676,-0.176606339769815,-0.0418839228012002,0.0688793707893393,0.149610891781676,0.11726614602923,0.0106178350276209,-0.176606339769815,0.0902985305806666,-0.98276118887145,0.212259008459273,0.300469123497955,0.706425359079258,0.0106517801405143
"M2_DF_BRIG_076_K176510_P1",0.0741864312490713,0.264988579970647,0.296758325568651,0.364066663211631,-0.175813568750929,0.0149885799706468,0.0467583255686507,0.114066663211631,0.0606726871583523,-0.0125647897144126,-0.175813568750929,-0.204204790528684,-1.23196803837477,0.18641207006125,0.265070653228898,0.703254275003715,0.0221204541790386
"M2_DF_BRIG_076_K176510_P2",0.0513441572484345,0.133511424290325,0.344970127751124,0.470174290710116,-0.198655842751566,-0.116488575709675,0.0949701277511243,0.220174290710116,0.206163059517815,0.0304955852484789,-0.198655842751566,0.146854840919395,-0.761449491611825,0.28791896722642,0.362333877572487,0.794623371006262,0.0156636273978041
"M2_DF_BRIG_076_K176510_P3",0.0623826377442695,0.16012405875064,0.335489340045508,0.442003963459582,-0.187617362255731,-0.0898759412493596,0.0854893400455085,0.192003963459582,0.172615483820313,0.0243423835383325,-0.187617362255731,0.140097034104341,-0.822111248214513,0.256103360990531,0.341257543959938,0.750469449022922,0.0201266373952579
"M2_DF_BRIG_076_K176510_P4",0.0728997942774946,0.213625237316493,0.305214242939594,0.408260725466419,-0.177100205722505,-0.0363747626835074,0.0552142429395939,0.158260725466419,0.11918940795121,-0.00405082980695565,-0.177100205722505,-0.0339734148942754,-0.978150753483673,0.213511140357684,0.301398775183003,0.708400822890022,0.0148758400761645
"M2_DF_BRIG_076_K176511_P1",0.0759443432198201,0.269474608725446,0.295337794605573,0.359243253449161,-0.17405565678018,0.0194746087254459,0.0453377946055729,0.109243253449161,0.0549718436185719,-0.0134499745921066,-0.17405565678018,-0.239956169297487,-1.25643324902009,0.183025072229279,0.26288297033119,0.696222627120719,0.0310786661420081
"M2_DF_BRIG_076_K176511_P2",0.0598720187090605,0.133272482110924,0.337413680123921,0.469441819056094,-0.190127981290939,-0.116727517889076,0.0874136801239213,0.219441819056094,0.205860835671354,0.0254958165440786,-0.190127981290939,0.123222297626993,-0.741896094580013,0.281384735894336,0.369993850962622,0.760511925163758,0.0113198896239038
"M2_DF_BRIG_076_K176511_P3",0.0670637326215901,0.170170497217105,0.333945198592332,0.428820571568972,-0.18293626737841,-0.0798295027828949,0.0839451985923323,0.178820571568972,0.158390176023751,0.0243595911649199,-0.18293626737841,0.152599196821565,-0.85139946908274,0.243200566333432,0.332356959364383,0.731745069513639,0.0237005631004475
"M2_DF_BRIG_076_K176511_P4",0.0809911198632216,0.223424042399132,0.307994548770759,0.387590288966887,-0.169008880136778,-0.0265759576008676,0.0579945487707591,0.137590288966887,0.100530884269732,0.00175884544875632,-0.169008880136778,0.0174937884661192,-1.03412265170518,0.1966559274328,0.29089585007848,0.676035520547114,0.014701328582981
"M2_DF_BRIG_076_K176512_P1",0.0694516012059237,0.262986015185773,0.29644969321103,0.371112690397274,-0.180548398794076,0.0129860151857729,0.0464496932110296,0.121112690397274,0.0662137954629549,-0.0145661589795016,-0.180548398794076,-0.216537685512461,-1.21158191579419,0.192857885511925,0.267044580289921,0.722193595176305,0.0221038282879162
"M2_DF_BRIG_076_K176512_P2",0.0621178470411135,0.156101068268191,0.339328536135973,0.442452548554723,-0.187882152958887,-0.0938989317318094,0.0893285361359729,0.192452548554723,0.17535375344816,0.0283208482722426,-0.187882152958887,0.160124241809338,-0.813450680346386,0.258555047708769,0.344038861111715,0.751528611835546,0.0240854019586717
"M2_DF_BRIG_076_K176512_P3",0.0640768178707601,0.147832769755276,0.345608312765377,0.442482099608587,-0.18592318212924,-0.102167230244724,0.0956083127653766,0.192482099608588,0.180435127798406,0.0356741580096196,-0.18592318212924,0.195194424419663,-0.790792874004062,0.261528030135175,0.35166140545263,0.74369272851696,0.0190481723265346
"M2_DF_BRIG_076_K176512_P4",0.0728422093011231,0.204607989652006,0.320279541803005,0.402270259243866,-0.177157790698877,-0.0453920103479943,0.070279541803005,0.152270259243866,0.121042925475126,0.0119079733097809,-0.177157790698877,0.098062556690264,-0.969155987201327,0.214890838430191,0.303247796191265,0.708631162795508,0.00984003582664073
"M2_DF_BRIG_076_K176513_P1",0.0720279709305972,0.269258979158697,0.293714439053362,0.364998610857344,-0.177972029069403,0.0192589791586966,0.0437144390533619,0.114998610857344,0.0586283114559192,-0.0165564498726547,-0.177972029069403,-0.275229905873164,-1.24099058732324,0.18811017534317,0.2642412073498,0.711888116277611,0.0227733781650014
"M2_DF_BRIG_076_K176513_P2",0.0629621604288429,0.163329200143797,0.3392711266137,0.43443751281366,-0.187037839571157,-0.0866707998562031,0.0892711266137004,0.18443751281366,0.166019257767021,0.0285584661394422,-0.187037839571157,0.17035178678485,-0.837616261888418,0.251716374853119,0.336451136612594,0.748151358284629,0.0246480937286337
"M2_DF_BRIG_076_K176513_P3",0.0584277632789099,0.128836735407004,0.351681653629598,0.461053847684488,-0.19157223672109,-0.121163264592996,0.101681653629598,0.211053847684488,0.203440602225186,0.0401186663693467,-0.19157223672109,0.194702658005044,-0.74584713688948,0.282307470512777,0.368408642276006,0.766288946884361,0.0172398286253563
"M2_DF_BRIG_076_K176513_P4",0.0729212324711166,0.169629550241272,0.322858099111065,0.434591118176546,-0.177078767528883,-0.0803704497587279,0.0728580991110651,0.184591118176546,0.162255160722301,0.0146708852567787,-0.177078767528883,0.0901734000098011,-0.827026658397484,0.240621823542225,0.339710156813375,0.708315070115534,0.00827359406823227
"M2_DF_BRIG_076_K176514_P1",0.0780872395347808,0.274724882099243,0.294358421498881,0.352829456867095,-0.171912760465219,0.0247248820992431,0.0443584214988808,0.102829456867095,0.0478290886895739,-0.013731128381843,-0.171912760465219,-0.279568674596731,-1.28904128470127,0.178969725993771,0.260262422506414,0.687651041860877,0.0216999562285007
"M2_DF_BRIG_076_K176514_P2",0.0612120103720139,0.147846308872077,0.334473481202623,0.456468199553287,-0.188787989627986,-0.102153691127923,0.0844734812026231,0.206468199553287,0.188991538905494,0.0228510232469513,-0.188787989627986,0.120326204725693,-0.781231040085278,0.268106091070449,0.355035947465147,0.755151958511945,0.0123870277039826
"M2_DF_BRIG_076_K176514_P3",0.0528118032677774,0.128474349595918,0.354942040363953,0.463771806772351,-0.197188196732223,-0.121525650404082,0.104942040363953,0.213771806772351,0.205326920533739,0.0415912870197048,-0.197188196732223,0.19985712652707,-0.755141307169969,0.287701519603789,0.364754995952524,0.78875278692889,0.0168532572095134
"M2_DF_BRIG_076_K176514_P4",0.0745720090965452,0.204236496464331,0.313110990463654,0.40808050397547,-0.175427990903455,-0.0457635035356693,0.0631109904636536,0.15808050397547,0.124828451381589,0.0049161529974911,-0.175427990903455,0.039362930370597,-0.951984482072447,0.215363160329345,0.30691105681058,0.701711963613819,0.0113323060805532
"M2_DF_BRIG_076_K176515_P1",0.0742496888232887,0.269022861430997,0.293512048598793,0.363215401146921,-0.175750311176711,0.0190228614309969,0.0435120485987931,0.113215401146921,0.0576809149702135,-0.0159856214730614,-0.175750311176711,-0.270353577750087,-1.24254811928472,0.185663135609608,0.264100721026505,0.703001244706845,0.0258799437883254
"M2_DF_BRIG_076_K176515_P2",0.0569050279172153,0.131085000478893,0.344612514039048,0.467397457564844,-0.193094972082785,-0.118914999521107,0.0946125140390475,0.217397457564844,0.205948478500561,0.0320823433067948,-0.193094972082785,0.154536437443875,-0.74721908388284,0.284129760483485,0.367862712087697,0.772379888331139,0.011755755205273
"M2_DF_BRIG_076_K176515_P3",0.0627723517279107,0.160630713703484,0.338323736349426,0.43827319821918,-0.187227648272089,-0.0893692862965163,0.0883237363494258,0.18827319821918,0.170020604495509,0.0274864995092155,-0.187227648272089,0.160278958246776,-0.827102506446488,0.254394783527071,0.339686453730075,0.748910593088358,0.02148399977088
"M2_DF_BRIG_076_K176515_P4",0.0759832533626029,0.217948631573204,0.312267959422575,0.393800155641619,-0.174016746637397,-0.0320513684267964,0.062267959422575,0.143800155641619,0.107686626114593,0.00452093374386486,-0.174016746637397,0.041957675167964,-1.0162527600993,0.204691661765018,0.294068912504638,0.696066986549588,0.0147285997014262
"M2_DF_BRIG_076_K176516_P1",0.0712681957014583,0.264690202381457,0.294363033969231,0.369678567947853,-0.178731804298542,0.014690202381457,0.0443630339692314,0.119678567947853,0.0642919811416145,-0.0161371321861238,-0.178731804298542,-0.245917348750096,-1.21565149526156,0.190627709796132,0.266639323852122,0.714927217194167,0.0226615907217582
"M2_DF_BRIG_076_K176516_P2",0.0662907445821493,0.174565492517937,0.32980186871638,0.429341894183533,-0.183709255417851,-0.0754345074820628,0.0798018687163801,0.179341894183533,0.156018045645771,0.0196916336447196,-0.183709255417851,0.125549962028582,-0.862827078785094,0.241823244393307,0.329084187733593,0.734837021671403,0.0189607774259012
"M2_DF_BRIG_076_K176516_P3",0.0646305009348325,0.177445796000064,0.330154944235307,0.427768758829796,-0.185369499065167,-0.0725542039999356,0.0801549442353071,0.177768758829796,0.153290882458631,0.0194791420145562,-0.185369499065167,0.126395641097993,-0.875902130015265,0.241328371316429,0.325469363262924,0.74147799626067,0.0238688608730587
"M2_DF_BRIG_076_K176516_P4",0.0754686848786964,0.209343678396954,0.313919565435003,0.401268071289346,-0.174531315121304,-0.0406563216030459,0.0639195654350032,0.151268071289346,0.117529207944951,0.00609079902854198,-0.174531315121304,0.0517773856015405,-0.97752589658956,0.210502713785227,0.301525708493806,0.698125260485214,0.0136669566794808
"M2_DF_BRIG_076_K176517_P1",0.0711296252890507,0.26232917873406,0.2880927869846,0.378448408992289,-0.178870374710949,0.01232917873406,0.0380927869846003,0.128448408992289,0.0711082158643525,-0.0228367254690872,-0.178870374710949,-0.310749878790399,-1.17526240922455,0.193836284897326,0.270917256715318,0.715481498843797,0.0227993858062246
"M2_DF_BRIG_076_K176517_P2",0.0604785783418115,0.137754735842866,0.342877547705169,0.458889138110153,-0.189521421658189,-0.112245264157134,0.092877547705169,0.208889138110153,0.196653856102132,0.031505574486143,-0.189521421658189,0.158858328997219,-0.760601103752333,0.274924916315129,0.362656782950597,0.758085686632754,0.0167705431777117
"M2_DF_BRIG_076_K176517_P3",0.0665927625164258,0.165884741951989,0.334532920935635,0.432989574595951,-0.183407237483574,-0.0841152580480112,0.0845329209356345,0.182989574595951,0.163567636952301,0.0248164517689767,-0.183407237483574,0.150571493337897,-0.836858796757178,0.246998872260417,0.336680923350337,0.733628949934297,0.0242609388719546
"M2_DF_BRIG_076_K176517_P4",0.0643140871880291,0.176851816698029,0.301701013158953,0.457133082954989,-0.185685912811971,-0.0731481833019711,0.0517010131589531,0.207133082954989,0.171636521697676,-0.0108126785617134,-0.185685912811971,-0.0629143981903328,-0.823709217743431,0.25309142185181,0.340752050086986,0.742743651247884,0.0100126012342061
"M2_DF_BRIG_092_K176659_P1",0.0719552923279775,0.25675893516717,0.293625944566304,0.377659827938549,-0.178044707672022,0.00675893516716968,0.0436259445663043,0.127659827938549,0.0740363741842053,-0.0166760082168786,-0.178044707672022,-0.221543576867831,-1.16786909876205,0.193544289201229,0.271763608887716,0.71217883068809,0.0231511828214156
"M2_DF_BRIG_092_K176659_P2",0.0508284148909755,0.13596785089824,0.345248302414249,0.467955431796536,-0.199171585109025,-0.11403214910176,0.0952483024142493,0.217955431796536,0.203300043535444,0.0306082915753016,-0.199171585109024,0.149434872003678,-0.769539103313589,0.286246564223072,0.359296437875895,0.796686340436098,0.0213333306812893
"M2_DF_BRIG_092_K176659_P3",0.0558210515697731,0.116284395648873,0.358262299506946,0.469632253274408,-0.194178948430227,-0.133715604351127,0.108262299506946,0.219632253274408,0.21638048822204,0.0461768835929721,-0.194178948430227,0.210252041041005,-0.720319701474242,0.294377791749031,0.379003226313701,0.776715793720908,0.0206512531980387
"M2_DF_BRIG_092_K176659_P4",0.0778110108316159,0.207202076288806,0.315040986146241,0.399945926733337,-0.172188989168384,-0.0427979237111936,0.0650409861462405,0.149945926733337,0.118031021162103,0.00810838259528976,-0.172188989168384,0.068589284898026,-0.968787948424435,0.20891652834496,0.303324459586466,0.688755956673536,0.0125252552942477
"M2_DF_BRIG_092_K176660_P1",0.0779980177808743,0.26680985482017,0.295410909840411,0.359781217558545,-0.172001982219126,0.0168098548201698,0.0454109098404105,0.109781217558545,0.0569330998500562,-0.0126463405703281,-0.172001982219126,-0.218577565126595,-1.24389158425763,0.181620455003465,0.263980177234361,0.688007928876503,0.0198656425525382
"M2_DF_BRIG_092_K176660_P2",0.0576118099840192,0.146674034385786,0.344704361914053,0.451009793716142,-0.192388190015981,-0.103325965614214,0.094704361914053,0.201009793716142,0.186366830210459,0.0324296478858048,-0.192388190015981,0.172284692673959,-0.793839364597544,0.269810105671223,0.350606377721017,0.769552760063923,0.01915594501467
"M2_DF_BRIG_092_K176660_P3",0.0562010042772819,0.121539387220806,0.356473957072539,0.465785651429373,-0.193798995722718,-0.128460612779194,0.106473957072539,0.215785651429373,0.210806923292578,0.0444143935672983,-0.193798995722718,0.207650609959804,-0.73257804733053,0.289776203314157,0.373810248904438,0.775195982890872,0.0204862268122039
"M2_DF_BRIG_092_K176660_P4",0.0774788934338166,0.187616592527303,0.327699886228221,0.40720462781066,-0.172521106566183,-0.0623834074726967,0.0776998862282205,0.15720462781066,0.134469660016123,0.0214177524987193,-0.172521106566183,0.157948985468917,-0.902636299426687,0.219782487468334,0.318486375149727,0.690084426264734,0.0112562674641846
"M2_DF_BRIG_092_K176661_P1",0.0764605252590521,0.256842413813066,0.296255847216248,0.370441213711634,-0.173539474740948,0.00684241381306636,0.0462558472162481,0.120441213711634,0.0695647737860048,-0.0122937348422311,-0.173539474740948,-0.174917525192528,-1.18420999762445,0.187366867299513,0.269919664645761,0.694157898963792,0.0237940021817036
"M2_DF_BRIG_092_K176661_P2",0.0491218224406612,0.120036571302957,0.345336166592363,0.485505439664019,-0.200878177559339,-0.129963428697043,0.095336166592363,0.235505439664019,0.223803061089249,0.0300981140623834,-0.200878177559339,0.133682733114472,-0.727016223806235,0.302234592399003,0.376141644741032,0.803512710237355,0.016018766105261
"M2_DF_BRIG_092_K176661_P3",0.0497081476202807,0.105551359592757,0.358247094590166,0.486493398196797,-0.200291852379719,-0.144448640407243,0.108247094590166,0.236493398196797,0.233278404038877,0.0439995184256143,-0.200291852379719,0.18642367301996,-0.700836421323809,0.310598772602712,0.387682735109301,0.801167409518877,0.0154175162728279
"M2_DF_BRIG_092_K176661_P4",0.0777254632274165,0.187008148670701,0.326584372569886,0.408682015531997,-0.172274536772584,-0.0629918513292985,0.0765843725698855,0.158682015531997,0.135746965779957,0.020321747176792,-0.172274536772584,0.148599608455252,-0.898040537654621,0.220269671418901,0.319649199970966,0.689098147090334,0.0141228013909172
"M2_DF_BRIG_092_K176662_P1",0.0788166559578996,0.257023589052608,0.30017976464913,0.363979990340363,-0.1711833440421,0.00702358905260825,0.0501797646491295,0.113979990340363,0.065497151969839,-0.00729877390656281,-0.1711833440421,-0.110978638424839,-1.20330282529726,0.183430876065442,0.267886570816623,0.684733376168402,0.0206171491604609
"M2_DF_BRIG_092_K176662_P2",0.0491397815797464,0.104480304324332,0.361858246687518,0.484521667408404,-0.200860218420254,-0.145519695675668,0.111858246687518,0.234521667408404,0.232726855176943,0.0476287758887864,-0.200860218420254,0.201867741301119,-0.701903224888295,0.311086992265903,0.387193385918541,0.803440873681015,0.0165019307070569
"M2_DF_BRIG_092_K176662_P3",0.0518220885575811,0.0900738700387559,0.374417614289729,0.483686427113934,-0.198177911442419,-0.159926129961244,0.124417614289729,0.233686427113934,0.241037480296577,0.0618983356138186,-0.198177911442419,0.251368004859591,-0.672510324880417,0.318127262967453,0.401315238227099,0.792711645769676,0.0152171780860209
"M2_DF_BRIG_092_K176662_P4",0.0772312792680935,0.200310085297317,0.324059532503398,0.398399102931192,-0.172768720731907,-0.0496899147026833,0.074059532503398,0.148399102931192,0.121304254213043,0.0174690294637593,-0.172768720731907,0.143026702610532,-0.953814383259714,0.211822850381935,0.306512153190379,0.691074882927626,0.012321688165748
"M2_DF_BRIG_092_K176663_P1",0.0753234324526171,0.262990025175996,0.298359947019444,0.363326595351943,-0.174676567547383,0.0129900251759964,0.0483599470194438,0.113326595351943,0.0614433498680063,-0.010464023000666,-0.174676567547383,-0.168685204023429,-1.22805916340682,0.185463431086821,0.265438337967845,0.698706270189532,0.0247232735270343
"M2_DF_BRIG_092_K176663_P2",0.0493637004494807,0.10893950233837,0.360047397901673,0.481649399310476,-0.200636299550519,-0.14106049766163,0.110047397901673,0.231649399310476,0.228237267416737,0.0457872479801369,-0.200636299550519,0.197984429233285,-0.711360106817203,0.30731685116957,0.382927780090198,0.802545198202077,0.0156679291327722
"M2_DF_BRIG_092_K176663_P3",0.0538372762043757,0.131849713543267,0.351307443001288,0.463005567251069,-0.196162723795624,-0.118150286456733,0.101307443001288,0.213005567251069,0.202790716729967,0.0380987737903657,-0.196162723795624,0.185707655022304,-0.760122106162869,0.284702310428106,0.362839464245929,0.784650895182497,0.0154475304552686
"M2_DF_BRIG_092_K176663_P4",0.0766006400765895,0.200281068108438,0.321272864083788,0.401845427731184,-0.17339935992341,-0.0497189318915621,0.0712728640837882,0.151845427731184,0.123432457851644,0.0142903566347254,-0.17339935992341,0.115261554564171,-0.949020071258525,0.21332398825705,0.307561672014352,0.693597439693642,0.0138710002257534
"M2_DF_BRIG_092_K176664_P1",0.0773549302000554,0.257210375971761,0.300497274147422,0.364937419680761,-0.172645069799945,0.00721037597176152,0.0504972741474221,0.114937419680761,0.0659690721463874,-0.00747880232536541,-0.172645069799945,-0.112886338864211,-1.20367447403333,0.184970730361063,0.267848266063144,0.690580279199779,0.0257241769989237
"M2_DF_BRIG_092_K176664_P2",0.0477509350853452,0.123528465976434,0.346571664792675,0.482148934145547,-0.202249064914655,-0.126471534023566,0.0965716647926745,0.232148934145547,0.219609289583086,0.0309238759231661,-0.202249064914655,0.139893371304332,-0.739379650539132,0.300148647226922,0.371013640228175,0.808996259658619,0.0205689288419828
"M2_DF_BRIG_092_K176664_P3",0.0592934945295124,0.159354744678562,0.336743076818992,0.444608683972933,-0.190706505470488,-0.0906452553214379,0.0867430768189924,0.194608683972933,0.174681649597514,0.0245799951422571,-0.190706505470488,0.139795257594835,-0.824342278930555,0.259782266708233,0.340552444799051,0.76282602188195,0.0303585363674492
"M2_DF_BRIG_092_K176664_P4",0.0712465675415252,0.197328631749811,0.316238539849751,0.415186260858912,-0.178753432458475,-0.0526713682501888,0.0662385398497514,0.165186260858912,0.133410006972451,0.00705769892960229,-0.178753432458475,0.0528530512872857,-0.92897477206835,0.223160997242477,0.312107289596129,0.715013729833899,0.0136616093561068
"M2_DF_BRIG_092_K176665_P1",0.0755035548392914,0.251949495375268,0.301623126770508,0.370923823014932,-0.174496445160709,0.00194949537526804,0.0516231267705082,0.120923823014932,0.0728565988019707,-0.00693921532482311,-0.174496445160709,-0.0949583935880352,-1.17366626273939,0.189222741952546,0.271098276211694,0.697985780642834,0.0218695182020429
"M2_DF_BRIG_092_K176665_P2",0.055744629226883,0.134500673319025,0.348022109968324,0.461732587485768,-0.194255370773117,-0.115499326680975,0.0980221099683243,0.211732587485768,0.200387804315686,0.0352885030194343,-0.194255370773117,0.174313799990403,-0.762230911649622,0.281310681699106,0.362037199511546,0.777021483092468,0.0184261820377179
"M2_DF_BRIG_092_K176665_P3",0.0462610696624492,0.116530207771746,0.355942224605021,0.481266497960784,-0.203738930337551,-0.133469792228254,0.105942224605021,0.231266497960784,0.22335445040971,0.0403361085316098,-0.203738930337551,0.178666654043538,-0.731519196083767,0.304997973607017,0.374250975380236,0.814955721350203,0.0145415206107308
"M2_DF_BRIG_092_K176665_P4",0.0730943725231183,0.218438289295393,0.309393132722121,0.399074205459368,-0.176905627476882,-0.0315617107046068,0.0593931327221209,0.149074205459368,0.110616455955474,0.000450345946104297,-0.176905627476882,0.00407121575249017,-1.01198828441242,0.208642766883038,0.294850381328745,0.707622509907527,0.0158724860674216
"M2_DF_BRIG_092_K176666_P1",0.0750424691018127,0.23446721522722,0.309563243870293,0.380927071800674,-0.174957530898187,-0.0155327847727799,0.0595632438702929,0.130927071800674,0.0896879791015429,0.00131953221634667,-0.174957530898187,0.0147114143347233,-1.09705417633804,0.196610814500574,0.280940771013434,0.699830123592749,0.0155833551042178
"M2_DF_BRIG_092_K176666_P2",0.0537631884273128,0.11695001499929,0.359158087828693,0.470128708744704,-0.196236811572687,-0.13304998500071,0.109158087828693,0.220128708744704,0.216276896924738,0.0463994460968014,-0.196236811572687,0.211333793139711,-0.725672415557726,0.295698310711607,0.376711061933044,0.784947246290749,0.0175967708496286
"M2_DF_BRIG_092_K176666_P3",0.0580777219144187,0.147899454789193,0.334445067470278,0.459577755826111,-0.191922278085581,-0.102100545210807,0.0844450674702775,0.209577755826111,0.190863200359505,0.0217127476214407,-0.191922278085581,0.113273815666529,-0.784950313581552,0.271540725281318,0.353711835840435,0.767689112342325,0.0104403463903126
"M2_DF_BRIG_092_K176666_P4",0.0768405001067967,0.201927879415017,0.316024434388225,0.405207186089962,-0.173159499893203,-0.0480721205849832,0.0660244343882247,0.155207186089962,0.124482644155089,0.00880835961920232,-0.173159499893203,0.0706419975815115,-0.946320617150579,0.213442564401499,0.308158900512447,0.692637999572813,0.0135204214560806
"M2_DF_BRIG_092_K176667_P1",0.0788822297765929,0.259054685990156,0.297273110823287,0.364789973409964,-0.171117770223407,0.00905468599015628,0.0472731108232867,0.114789973409964,0.0647493754962627,-0.0103585620068526,-0.171117770223407,-0.158635112538337,-1.2048540841997,0.18325139213724,0.267727004474742,0.684471080893629,0.0204082194494253
"M2_DF_BRIG_092_K176667_P2",0.0608826295314873,0.157027311936952,0.341999829051717,0.440090229479843,-0.189117370468513,-0.0929726880630478,0.0919998290517171,0.190090229479843,0.173339928270898,0.0307174669364815,-0.189117370468513,0.175388619553833,-0.821194130613358,0.258371192900599,0.341548732753262,0.756469481874051,0.0227101331010388
"M2_DF_BRIG_092_K176667_P3",0.0583793220524923,0.118775940115895,0.359175945254487,0.463668792577126,-0.191620677947508,-0.131224059884105,0.109175945254487,0.213668792577126,0.211202876115754,0.0480504364517252,-0.191620677947508,0.223700723324649,-0.724283953585658,0.28919540719007,0.377301930939431,0.766482711790031,0.0188068503449867
"M2_DF_BRIG_092_K176667_P4",0.07721521744148,0.215316660780567,0.307411162135251,0.400056959642702,-0.17278478255852,-0.0346833392194329,0.0574111621352506,0.150056959642702,0.113129866785375,-0.000194912624032234,-0.17278478255852,-0.00172290869520334,-0.991092406481972,0.206525993118548,0.298819708050101,0.69113913023408,0.0124593604945085
"M2_DF_BRIG_092_K176668_P1",0.0757886323668487,0.251826213280941,0.298207477948596,0.374177676403614,-0.174211367633151,0.0018262132809412,0.0482074779485956,0.124177676403615,0.0749246634833756,-0.0104612678645626,-0.174211367633151,-0.138726975624213,-1.16111617073483,0.189928259972138,0.272554343830311,0.696845470532605,0.0191021356123316
"M2_DF_BRIG_092_K176668_P2",0.0556773027994302,0.145948746821654,0.336961936065952,0.461412014312963,-0.19432269720057,-0.104051253178346,0.0869619360659522,0.211412014312963,0.193181009486207,0.0235336135815272,-0.19432269720057,0.121224247503527,-0.78466157190135,0.275016443220435,0.353814103013115,0.777290788802279,0.0237115692437069
"M2_DF_BRIG_092_K176668_P3",0.0434109809445602,0.0858922674039797,0.366125628064031,0.50457112358743,-0.20658901905544,-0.16410773259602,0.116125628064031,0.25457112358743,0.256387390935388,0.0501295804640451,-0.20658901905544,0.19308687635224,-0.669102929388339,0.333056289330266,0.403042101236861,0.826356076221759,0.0138515800175736
"M2_DF_BRIG_092_K176668_P4",0.0745142926454345,0.217474652387817,0.30564999778659,0.402361057180159,-0.175485707354566,-0.0325253476121833,0.0556499977865898,0.152361057180159,0.113219338029725,-0.00301783062399461,-0.175485707354566,-0.0266484178742488,-0.997657324839495,0.208861100474206,0.297547167263324,0.701942829418262,0.0118445557838906
"M2_DF_BRIG_095_K176766_P1",0.0729242885288847,0.252018478788758,0.298604852718255,0.376452379964102,-0.177075711471115,0.00201847878875809,0.0486048527182549,0.126452379964102,0.0761998911458754,-0.0110524867488519,-0.177075711471115,-0.144041439961776,-1.16063175765943,0.193091658201432,0.272611721558618,0.708302845884461,0.027461609830996
"M2_DF_BRIG_095_K176766_P2",0.0497242145613272,0.115880352274926,0.353439133542785,0.480956299620962,-0.200275785438673,-0.134119647725074,0.103439133542785,0.230956299620962,0.223562447090242,0.0389055861566723,-0.200275785438673,0.172300052245608,-0.72310339302699,0.302661861846267,0.377806359844418,0.801103141754691,0.0171464914934125
"M2_DF_BRIG_095_K176766_P3",0.0604321309116528,0.175323240265285,0.331717682901238,0.432526945921825,-0.189567869088347,-0.0746767597347155,0.0817176829012381,0.182526945921825,0.15750445970288,0.0196523287197491,-0.189567869088347,0.124131635463363,-0.873719801429583,0.247244506189929,0.326063308327191,0.758271476353389,0.0187999848025442
"M2_DF_BRIG_095_K176766_P4",0.0769191951376868,0.208318960461749,0.31242732508766,0.402334519312904,-0.173080804862313,-0.0416810395382509,0.0624273250876602,0.152334519312904,0.118809780336562,0.00502087194554876,-0.173080804862313,0.0422346226643988,-0.968812038689904,0.209995090586666,0.303319439081818,0.692323219449253,0.0170826230015461
"M2_DF_BRIG_095_K176767_P1",0.0786149925337072,0.261648549181717,0.298578904005762,0.361157554278814,-0.171385007466293,0.0116485491817171,0.0485789040057617,0.111157554278814,0.0609365718249746,-0.00906804181893472,-0.171385007466293,-0.147727063679249,-1.22571094015423,0.182121706428507,0.265661665977881,0.685540029865171,0.026146065464163
"M2_DF_BRIG_095_K176767_P2",0.0573210188384546,0.123575324323829,0.355988068751205,0.463115588086512,-0.192678981161545,-0.126424675676171,0.105988068751205,0.213115588086512,0.207925098337147,0.0442950161225421,-0.192678981161545,0.209895809097144,-0.73630512724544,0.286914769144531,0.372270456557969,0.770715924646181,0.0204409098023122
"M2_DF_BRIG_095_K176767_P3",0.0541453379632922,0.12085628029785,0.344982211635337,0.48001617010352,-0.195854662036708,-0.12914371970215,0.0949822116353373,0.23001617010352,0.219939616524531,0.0314987690825864,-0.195854662036708,0.142248257856662,-0.722498841442318,0.296183483692439,0.378065398868227,0.783418648146831,0.0161314723750839
"M2_DF_BRIG_095_K176767_P4",0.0759498221077189,0.210544094110686,0.29997582531099,0.413530258470605,-0.174050177892281,-0.0394559058893136,0.0499758253109897,0.163530258470605,0.12430313188163,-0.00852866306798575,-0.174050177892281,-0.0685044494898908,-0.949505900377739,0.214050160274745,0.30745467035262,0.696200711569124,0.011928892205302
