"","u","s","m","l","lum"
"M1_DF_DARK_022_K176583_P3",0.00180238413176379,0.000960102064884106,0.00395877543158141,0.00414657132849757,0.00331933577905052
"M1_DF_DARK_022_K176583_P4",0.00141033005482992,0.000984018424606474,0.00194324371080363,0.00210484097888917,0.00177027356594153
"M1_DF_DARK_022_K176584_P1",0.0029917161486137,0.00230740267060549,0.00366273366068989,0.00365878180712729,0.00335850664120396
"M1_DF_DARK_022_K176584_P2",0.00203073065485377,0.00136404424051988,0.00354381511511593,0.00392591692716493,0.00313680529905068
"M1_DF_DARK_022_K176584_P3",0.00209308491237683,0.00143709430720738,0.00357825573655687,0.00384610460937754,0.00314372460233439
"M1_DF_DARK_022_K176584_P4",0.00102718352926362,0.000567648619579774,0.001507698915491,0.00175658230149335,0.00136162499916231
"M1_DF_DARK_022_K176585_P1",0.00186520325879935,0.00143736352147155,0.00240114445545135,0.00252567912483398,0.00221984689158254
"M1_DF_DARK_022_K176585_P2",0.00190901669780456,0.000992363330027084,0.00381472496317772,0.00418975572152753,0.00327550434739564
"M1_DF_DARK_022_K176585_P3",0.00182724351526531,0.000864830657950719,0.00351079785920246,0.00383378877982617,0.00299434308186689
"M1_DF_DARK_022_K176585_P4",0.00149119215651812,0.00079142427966692,0.00193361726659323,0.00205068232228008,0.0017114524528194
"M1_DF_DARK_022_K176586_P1",0.00242959502402114,0.00218839081163872,0.00360084177934945,0.00358456847532663,0.00327078753132694
"M1_DF_DARK_022_K176586_P2",0.0018980502299515,0.00109370863790975,0.00338382514731559,0.00358176119732179,0.00291182378915653
"M1_DF_DARK_022_K176586_P3",0.00141276947908925,0.000803610727458381,0.00309143060697593,0.00333574253963123,0.00262341833456804
"M1_DF_DARK_022_K176586_P4",0.000861964341335235,0.000508119967510301,0.00123268141021753,0.00134524439421359,0.00110162383896257
"M1_DF_DARK_022_K176587_P1",0.00274980838024355,0.00203015642977868,0.00358714096581713,0.00361000343909179,0.00324702010622919
"M1_DF_DARK_022_K176587_P2",0.00134908137221638,0.000751547302527982,0.00269537887928112,0.00298386117626112,0.00232105215534421
"M1_DF_DARK_022_K176587_P3",0.00188216806290425,0.00107212931938765,0.00375278875929755,0.00405645597228791,0.0032121733318849
"M1_DF_DARK_022_K176587_P4",0.00117446270399245,0.000631286280715273,0.00172350708874504,0.00185139615245823,0.00151260521244131
"M1_DF_DARK_022_K176588_P1",0.00218057454672868,0.00159245169482196,0.00271648416396175,0.00273405744614808,0.00247311851884607
"M1_DF_DARK_022_K176588_P2",0.00153636020348727,0.000851808605676629,0.00289344617207027,0.00311609023250267,0.00248592346067303
"M1_DF_DARK_022_K176588_P3",0.00125264581026047,0.000697320952753527,0.00272329597345853,0.00301217680689342,0.00233100150090115
"M1_DF_DARK_022_K176588_P4",0.00154527934299429,0.000976573676271116,0.00201774767565711,0.00215513486739915,0.00182379251600326
"M1_DF_DARK_025_K176641_P1",0.00225833139748261,0.00181556486813629,0.00287281773205935,0.00289379340433359,0.00264198843493998
"M1_DF_DARK_025_K176641_P2",0.00174973338452513,0.000902090029688496,0.00354950466657495,0.00374665825493674,0.0029929611944612
"M1_DF_DARK_025_K176641_P3",0.00135313176764667,0.000764001005514933,0.00213842096717453,0.00225178095252805,0.00185332405002111
"M1_DF_DARK_025_K176641_P4",0.00103551529955729,0.000551559135798726,0.00133599559351163,0.0014101963327995,0.00118379561473901
"M1_DF_DARK_025_K176642_P1",0.00308888413991634,0.0025257922493681,0.00384886209667276,0.00383725191974812,0.00354999061914774
"M1_DF_DARK_025_K176642_P2",0.00124428674773287,0.000634449064130776,0.00211704178783554,0.00233052780823027,0.00183868065147287
"M1_DF_DARK_025_K176642_P3",0.00119185506604236,0.000544485710013418,0.00244175625749369,0.0025848686988756,0.00204258081011238
"M1_DF_DARK_025_K176642_P4",0.0010112789359338,0.000552539785051234,0.00130607635220149,0.00137704886648006,0.0011597496355924
"M1_DF_DARK_025_K176643_P1",0.00246418975087581,0.00198677886790824,0.00311900294366558,0.00307279406246825,0.00285346063165342
"M1_DF_DARK_025_K176643_P2",0.00156168980890482,0.000747319707944846,0.00289039661457064,0.00303769258684066,0.00244385963313906
"M1_DF_DARK_025_K176643_P3",0.00147288056043927,0.000778833889722153,0.00312390088021752,0.00328821873025595,0.00262370969814612
"M1_DF_DARK_025_K176643_P4",0.000852592807051902,0.000493617158348109,0.00127446091886665,0.00138190754806221,0.0011294640381457
"M1_DF_DARK_025_K176644_P1",0.00315512962405504,0.00260564296400123,0.00397536354718562,0.00393745415988867,0.00365386431061641
"M1_DF_DARK_025_K176644_P2",0.00149657438523682,0.000843899639700678,0.00286295071170987,0.0031891317096391,0.00248708474092107
"M1_DF_DARK_025_K176644_P3",0.00100890041957126,0.000376707046778635,0.00206368261486657,0.00219346796207417,0.00171215236296095
"M1_DF_DARK_025_K176644_P4",0.00126430179575272,0.000760548378512486,0.0016070866546792,0.00171344352877411,0.0014489773679919
"M1_DF_DARK_025_K176645_P1",0.00277730981808054,0.00226997114152737,0.00354366501192577,0.0035897451235482,0.00326823101820914
"M1_DF_DARK_025_K176645_P2",0.00229194656345918,0.00153123096692631,0.00368221510854123,0.00399276063330625,0.00326935550935778
"M1_DF_DARK_025_K176645_P3",0.00147017988818657,0.000726438666647816,0.00299923666523825,0.00320493260852624,0.0025279607248896
"M1_DF_DARK_025_K176645_P4",0.000790910584202671,0.000402094392405271,0.00100009984475685,0.00105252165806452,0.000884688398410821
"M1_DF_DARK_025_K176646_P1",0.00275356315319015,0.00217787904214008,0.00351080511102501,0.00349851543078887,0.00321121924809245
"M1_DF_DARK_025_K176646_P2",0.00170148178971203,0.00102942533795123,0.00270660450769992,0.00296721933022046,0.00239371471368225
"M1_DF_DARK_025_K176646_P3",0.00109244215423622,0.000568908747901812,0.0026034496053045,0.00289783259957094,0.00221171791144915
"M1_DF_DARK_025_K176646_P4",0.00101518068115073,0.000591258884668708,0.00129923137378361,0.00139282232805104,0.00116783121641802
"M1_DF_DARK_040_K176650_P1",0.00296843985079368,0.00245592623640456,0.00374080735795396,0.00378999928439307,0.00346458950492843
"M1_DF_DARK_040_K176650_P2",0.00209612278974482,0.00106183815458912,0.003615909386379,0.00387139128555752,0.00310997803031493
"M1_DF_DARK_040_K176650_P3",0.00260851658545248,0.00126067860636657,0.00389902744812536,0.0039426873481614,0.00333840429793867
"M1_DF_DARK_040_K176650_P4",0.0011315363357297,0.000523937517939153,0.00126957510339303,0.00134292609106432,0.00113215128271105
"M1_DF_DARK_040_K176651_P1",0.0028227433377463,0.00234666836952908,0.00352083913603029,0.00351617632520824,0.00325214808355395
"M1_DF_DARK_040_K176651_P2",0.00145915169408989,0.000573827146905008,0.00271293380422673,0.00283677790457259,0.00226228026660964
"M1_DF_DARK_040_K176651_P3",0.00195932105306246,0.00103718793477406,0.00341104671900915,0.00358474448873681,0.00292101634412375
"M1_DF_DARK_040_K176651_P4",0.00159743011589461,0.000895683705436108,0.00179721954349759,0.00183504855545263,0.00161558507362307
"M1_DF_DARK_040_K176652_P1",0.00241779372126192,0.00209583154398538,0.00329195135328879,0.00336783883821886,0.00304299869706388
"M1_DF_DARK_040_K176652_P2",0.00154336174356866,0.000748755490006379,0.00259961427861623,0.00282224140243658,0.00225081561438189
"M1_DF_DARK_040_K176652_P3",0.00112921933964069,0.000577941881863665,0.00171562234503039,0.00190144312849235,0.00150587844325257
"M1_DF_DARK_040_K176652_P4",0.0010937770434181,0.000569493605093755,0.00127704296443118,0.00137664907400646,0.00115322057884469
"M1_DF_DARK_040_K176653_P1",0.00314196001212602,0.00257805821986608,0.00398084861257183,0.00401529623435446,0.00367273885670405
"M1_DF_DARK_040_K176653_P2",0.00241884355508706,0.00124568444076593,0.00413502608217267,0.00431614917037855,0.00354304033495928
"M1_DF_DARK_040_K176653_P3",0.00170106689136451,0.000834957679256229,0.00314157158051751,0.00346771956658325,0.00271598142338169
"M1_DF_DARK_040_K176653_P4",0.00094564760596109,0.000479659591412617,0.0010777888114933,0.00114304002146515,0.000967929435545569
"M1_DF_DARK_040_K176654_P1",0.0023330396552999,0.00188726326959535,0.0030566404537449,0.00315599040246733,0.00282455697530128
"M1_DF_DARK_040_K176654_P2",0.00147516589091075,0.000725613618723425,0.00261582799707357,0.00283672288739283,0.00224048900537763
"M1_DF_DARK_040_K176654_P3",0.00104048284189121,0.000519380230199382,0.00177758628973463,0.00198256191778243,0.00154488576045041
"M1_DF_DARK_040_K176654_P4",0.000970708597472086,0.000497094859824303,0.00116361194489793,0.00122885917578484,0.00103741700397491
"M1_DF_DARK_040_K176655_P1",0.0022174693562955,0.00192588515516632,0.00304968201689828,0.00320441418976575,0.00284043136892571
"M1_DF_DARK_040_K176655_P2",0.00238786410865954,0.0012069434408879,0.00393970151679715,0.00413251143124685,0.00338727388153191
"M1_DF_DARK_040_K176655_P3",0.001520041950996,0.000626145493882379,0.00264289428950961,0.0027457111087244,0.00221732561237952
"M1_DF_DARK_040_K176655_P4",0.00102450810340396,0.000482355126865906,0.00119983868595034,0.00124809890605043,0.00105907477607128
"M1_DF_DARK_040_K176656_P1",0.00262583434551932,0.00207091682710119,0.00336690713713993,0.00344151659093345,0.00309785824094814
"M1_DF_DARK_040_K176656_P2",0.00174833790808339,0.000880815058845037,0.00313654966555941,0.00349337738858125,0.00271995736234842
"M1_DF_DARK_040_K176656_P3",0.00268961914812742,0.00112716312532706,0.00423194794559489,0.00431019041636237,0.00356897705803378
"M1_DF_DARK_040_K176656_P4",0.0014602878404472,0.000768267506665752,0.00167052076422111,0.0017151468834107,0.00148984153843816
"M1_DF_DARK_047_K176689_P1",0.00325860297009144,0.00248936588436939,0.00403434634387107,0.00405367489711413,0.00369700470431708
"M1_DF_DARK_047_K176689_P2",0.00115492732039321,0.000463602186109216,0.00247661899637127,0.00274937032060234,0.00208423507965917
"M1_DF_DARK_047_K176689_P3",0.00194490523900102,0.00118849386810089,0.00369503055566178,0.00401648076090315,0.00319795162004843
"M1_DF_DARK_047_K176689_P4",0.000882681448518317,0.000475983701377852,0.00108552324304076,0.00115607765481353,0.000971749256564238
"M1_DF_DARK_047_K176690_P1",0.00319442558569056,0.00243248969058472,0.00417766532611151,0.00415563702461778,0.00378293789424854
"M1_DF_DARK_047_K176690_P2",0.00166798390478563,0.000932269646261223,0.00293153221944538,0.00316309124690338,0.00253371462322336
"M1_DF_DARK_047_K176690_P3",0.001438847863871,0.000855956233725037,0.00268219288894056,0.00292012776557351,0.0023179961127385
"M1_DF_DARK_047_K176690_P4",0.000985793398378033,0.000503693231592016,0.00121273417253253,0.00133254322274919,0.00109003204695655
"M1_DF_DARK_047_K176691_P1",0.00320917654861715,0.00253619396039732,0.00401971698577429,0.00397615622821559,0.00367524996050175
"M1_DF_DARK_047_K176691_P2",0.0015883673013076,0.000791814456881945,0.00307366076324166,0.00330413584325327,0.00261057888955889
"M1_DF_DARK_047_K176691_P3",0.00109668599426258,0.000448647394849009,0.00226892683427516,0.00247734550143559,0.00190406078555427
"M1_DF_DARK_047_K176691_P4",0.00178622723437679,0.00113264904227061,0.00240652540697031,0.00253641058671662,0.00215598943543048
"M1_DF_DARK_047_K176692_P1",0.00290887672194883,0.00235266585277138,0.00356672050039328,0.0035041526040182,0.00327709481195486
"M1_DF_DARK_047_K176692_P2",0.00174808163972336,0.000810857691721563,0.00339479325809548,0.00356938072148015,0.00285205758467775
"M1_DF_DARK_047_K176692_P3",0.00172619174648801,0.000808248500819252,0.00335270615485172,0.00354326832644701,0.00282039948529427
"M1_DF_DARK_047_K176692_P4",0.00174002413344787,0.001005638471402,0.00217945356919058,0.0022508294430016,0.00194083432150466
"M1_DF_DARK_047_K176693_P1",0.00356838137591936,0.00281764987716423,0.00442189931108965,0.00436715743151966,0.00404752460769867
"M1_DF_DARK_047_K176693_P2",0.0015188266167711,0.000488792156919556,0.00315844157066982,0.00334535567098867,0.00259917910430018
"M1_DF_DARK_047_K176693_P3",0.00145787193158447,0.000612256803132299,0.00324658897299063,0.00351866153043497,0.00271224372158711
"M1_DF_DARK_047_K176693_P4",0.000918813963531552,0.000367055690969416,0.00109831626473875,0.00118512330685464,0.000964926266825295
"M1_DF_DARK_047_K176694_P1",0.00306908228888414,0.00245937134295835,0.00384924097352169,0.00386452010621789,0.00354361013704471
"M1_DF_DARK_047_K176694_P2",0.00213589588256137,0.00107450191920919,0.00395077237433713,0.00418235753334829,0.00335393405578328
"M1_DF_DARK_047_K176694_P3",0.00156255944511181,0.000690226635276755,0.00336010498958632,0.00359711506235451,0.0028095856729694
"M1_DF_DARK_047_K176694_P4",0.00124515966704294,0.0006885111334866,0.00157686437552499,0.00166697996843745,0.00140427304058592
"M1_DF_DARK_047_K176695_P1",0.00336809992061974,0.00282207813913095,0.00445296582391925,0.00443916256651799,0.00407970691415888
"M1_DF_DARK_047_K176695_P2",0.00157312334410739,0.000756551053380652,0.0028749868732954,0.00322612652062716,0.00248637508085947
"M1_DF_DARK_047_K176695_P3",0.00170986228122623,0.000780370106468058,0.00364814530012077,0.00388712618402809,0.00305220358633605
"M1_DF_DARK_047_K176695_P4",0.00140663560565336,0.000788284749146066,0.00180846039872017,0.00198146946394324,0.00162893048089618
"M1_DF_DARK_047_K176696_P1",0.00226403762012288,0.00183227075196506,0.00295971975594172,0.00308223624694199,0.0027419635331975
"M1_DF_DARK_047_K176696_P2",0.00167296292356256,0.000877381629100037,0.00314791196196968,0.00346059181705499,0.00270936072754428
"M1_DF_DARK_047_K176696_P3",0.00145895487194305,0.000638642901371755,0.00295790817216735,0.00324166906976395,0.00249862061902001
"M1_DF_DARK_047_K176696_P4",0.00101852455327016,0.000461886744951928,0.00130081856910247,0.00135949539233598,0.00113253320574282
"M1_DF_DARK_047_K176697_P1",0.00345062859800434,0.00269580126728653,0.00417794768430197,0.00412873028089818,0.00383136772512389
"M1_DF_DARK_047_K176697_P2",0.00149420785946941,0.000628366116112513,0.00322350864213087,0.00352362736903496,0.00270565017958639
"M1_DF_DARK_047_K176697_P3",0.00198040865120218,0.0011326591430936,0.00374957447379219,0.00409489072224731,0.00323413285989726
"M1_DF_DARK_047_K176697_P4",0.00168333650675112,0.000951730307436569,0.00204454012284838,0.00209130464854602,0.00181907373434211
"M1_DF_DARK_070_K176557_P1",0.00285813711314948,0.00234636049611694,0.00372174457039993,0.00376412288347149,0.00342144197482096
"M1_DF_DARK_070_K176557_P2",0.00167796350368121,0.000742612166320101,0.00327224761379663,0.00355209410312077,0.002768972676847
"M1_DF_DARK_070_K176557_P3",0.00269471701596548,0.00164875241026715,0.00433511456198164,0.00465688033624053,0.0038047701084844
"M1_DF_DARK_070_K176557_P4",0.00137427252426444,0.000777050995357063,0.00166909752560901,0.00181449445783185,0.00151254877178812
"M1_DF_DARK_070_K176558_P1",0.00257475254159988,0.0020485415731841,0.00336538542373962,0.00340572046697314,0.00307972023796176
"M1_DF_DARK_070_K176558_P2",0.001752717886671,0.000942994976227297,0.00330461373923053,0.00358958674658324,0.00283675627109487
"M1_DF_DARK_070_K176558_P3",0.00151239414052474,0.00070583940196768,0.00291663663226186,0.0030984321938466,0.00245805162174147
"M1_DF_DARK_070_K176558_P4",0.00112435018707239,0.000511522017217252,0.00138331091708549,0.00150627650159236,0.00122674035185053
"M1_DF_DARK_070_K176559_P1",0.00238192482610003,0.00189878405451135,0.00307937155703138,0.00311262694567881,0.00282157678282458
"M1_DF_DARK_070_K176559_P2",0.00187481581272075,0.00102220879468181,0.00339061544710508,0.00366007232342236,0.00291889615878331
"M1_DF_DARK_070_K176559_P3",0.00196044925672987,0.000918241958571559,0.00357804060908459,0.00381031754890821,0.00303966037700539
"M1_DF_DARK_070_K176559_P4",0.00146594924474281,0.000862203154273395,0.0017547470487105,0.0019079175827528,0.00159966004254108
"M1_DF_DARK_070_K176560_P1",0.00218565296752291,0.00193437005895626,0.00305829365653549,0.00322567222641289,0.00284922066336531
"M1_DF_DARK_070_K176560_P2",0.00211000695769739,0.00113015106873063,0.00336519263028375,0.00351559096120004,0.00290513678322909
"M1_DF_DARK_070_K176560_P3",0.00165505549190649,0.000862921015342194,0.00255051564461264,0.00287058821497877,0.00225393904258254
"M1_DF_DARK_070_K176560_P4",0.00132807558186826,0.000752752906595375,0.00151878534699885,0.00164546295837654,0.00138756261010438
"M1_DF_DARK_070_K176561_P1",0.00233119740485277,0.00194803648827653,0.00302662507075469,0.00309968998880917,0.00280509882214285
"M1_DF_DARK_070_K176561_P2",0.00224315821752565,0.00120919909942213,0.00387698979826575,0.00422632295355338,0.00337004727843048
"M1_DF_DARK_070_K176561_P3",0.00173315451777441,0.000780431866280351,0.00314632478641504,0.00353583347365381,0.0027158403325989
"M1_DF_DARK_070_K176561_P4",0.00160039863617324,0.000956801301120256,0.00194372765071392,0.00210022036469667,0.00176936239855828
"M1_DF_DARK_070_K176562_P1",0.00282770938869222,0.00221430150859352,0.00341366869108087,0.00334167959572611,0.00312355682404882
"M1_DF_DARK_070_K176562_P2",0.00161238706517376,0.000907373804675453,0.00248676348371952,0.00271700054122392,0.00219228738286785
"M1_DF_DARK_070_K176562_P3",0.00193465853376368,0.00112014607653662,0.00323192814550629,0.00364507756401414,0.0028568019895121
"M1_DF_DARK_070_K176562_P4",0.00146791971845807,0.000879834885902781,0.00176145470752714,0.00194060917729653,0.00161576245124133
"M1_DF_DARK_070_K176563_P1",0.00252574756232527,0.00218412480749093,0.00332198323695828,0.00344011855431139,0.0030950157518331
"M1_DF_DARK_070_K176563_P2",0.00363307575804562,0.00218852862732899,0.00554153473076257,0.00575223928860519,0.00484428836663136
"M1_DF_DARK_070_K176563_P3",0.00217182665905965,0.000932127633699491,0.00379844955856887,0.00402007742540962,0.00321550088704672
"M1_DF_DARK_070_K176563_P4",0.00120747928046952,0.000576219780425541,0.00134791466629329,0.00147813634017427,0.00121793978614198
"M1_DF_DARK_070_K176564_P1",0.002478819704302,0.0021071738587494,0.00339950038927283,0.00347841012191169,0.00312832891808328
"M1_DF_DARK_070_K176564_P2",0.00230025792955104,0.0012953139185504,0.00385252289645432,0.00402131661098631,0.00332038263850491
"M1_DF_DARK_070_K176564_P3",0.00223553887153491,0.00119745260111613,0.00410229471632283,0.00442323241534421,0.00353277754443925
"M1_DF_DARK_070_K176564_P4",0.0014490995903417,0.000826745442587485,0.00167979550916367,0.00179408123991684,0.00152553196346406
"M1_DF_DARK_076_K176508_P1",0.00281931510763968,0.00241671098826208,0.00370434802842371,0.00374134628674245,0.00341972422447449
"M1_DF_DARK_076_K176508_P2",0.00137096065249344,0.000490194709532801,0.00280430513388853,0.00294893803095829,0.00231959913034903
"M1_DF_DARK_076_K176508_P3",0.00106443444515398,0.000439241304235037,0.00241436062903418,0.00266826761520438,0.00203393839011573
"M1_DF_DARK_076_K176508_P4",0.00155904823006816,0.000849892871633663,0.00189665181060299,0.00193894632742649,0.00168304114234045
"M1_DF_DARK_076_K176509_P1",0.00277690435158529,0.00240457614855983,0.00368941683847648,0.00378852348058021,0.00342411613104937
"M1_DF_DARK_076_K176509_P2",0.00177479396168498,0.000992792829808096,0.00311214491177972,0.00337439346455215,0.00269635721611344
"M1_DF_DARK_076_K176509_P3",0.00201728510523118,0.00108347505856122,0.00341114472667919,0.00368151864970451,0.00295459380739171
"M1_DF_DARK_076_K176509_P4",0.00131812729542182,0.000693340349580275,0.00171186020872282,0.00182758093642855,0.00151947003156947
"M1_DF_DARK_076_K176510_P1",0.00270093541386186,0.00237195285545585,0.0037718515461015,0.00392189451143363,0.00349738632603757
"M1_DF_DARK_076_K176510_P2",0.00172653997943538,0.000915700770407196,0.0033681355570366,0.00354394058773026,0.00285803630018787
"M1_DF_DARK_076_K176510_P3",0.00211773087097345,0.00121108112636073,0.00384522008020106,0.0041431320501925,0.00333876557268642
"M1_DF_DARK_076_K176510_P4",0.00147061475058619,0.000918492545032038,0.00192335123016001,0.00205638882473508,0.00173967887272269
"M1_DF_DARK_076_K176511_P1",0.00404059481077532,0.00345111937518619,0.0059191826466075,0.00605284829290017,0.00539400926566143
"M1_DF_DARK_076_K176511_P2",0.00315859531758774,0.00177389387019284,0.0052826855885037,0.0056006176757555,0.00456280808357806
"M1_DF_DARK_076_K176511_P3",0.00222117240859523,0.0012607033234242,0.00331378835843279,0.00379663238095193,0.00297587156685477
"M1_DF_DARK_076_K176511_P4",0.00158749093178954,0.000937159524650427,0.00206460284926049,0.00244480166320783,0.00191688563081654
"M1_DF_DARK_076_K176512_P1",0.00259467825849657,0.00213386928923488,0.00327608057169276,0.00332827944909458,0.00303224667158701
"M1_DF_DARK_076_K176512_P2",0.00127042434127931,0.000592454218694738,0.00255793009180042,0.00281296647599481,0.00217958776117935
"M1_DF_DARK_076_K176512_P3",0.00191525926644395,0.00105755496355755,0.00373007712386736,0.00398634813456259,0.00319378281186389
"M1_DF_DARK_076_K176512_P4",0.000679243607126789,0.000334302779778987,0.000973126154973965,0.00117206971855664,0.000887123413983933
"M1_DF_DARK_076_K176513_P1",0.00308691843737687,0.00262097450953473,0.00406700654618589,0.00412848260671352,0.00375520259344827
"M1_DF_DARK_076_K176513_P2",0.00208479786741583,0.00108246401508131,0.00393079930330928,0.00423656900818104,0.00337528876670542
"M1_DF_DARK_076_K176513_P3",0.00157308100466538,0.000755949774892062,0.00344265756513476,0.00363904695926107,0.00288017708793115
"M1_DF_DARK_076_K176513_P4",0.00105038858777813,0.00052983901186407,0.00144062599666448,0.00160283713452115,0.00128351098630126
"M1_DF_DARK_076_K176514_P1",0.00335252464882481,0.00283894249566435,0.00437124055053169,0.0044033516572103,0.00402950232442831
"M1_DF_DARK_076_K176514_P2",0.00161173283381046,0.000892700507348728,0.00259719852399716,0.00279822238415098,0.00226555880007413
"M1_DF_DARK_076_K176514_P3",0.00194307599871121,0.00103560530069998,0.00339470212679618,0.0036347645468185,0.00292990071669693
"M1_DF_DARK_076_K176514_P4",0.00182235861800957,0.00108338190692262,0.00221014669150337,0.00232213870437632,0.00199378997151597
"M1_DF_DARK_076_K176515_P1",0.00288859051373059,0.00229602421747556,0.00364636833553266,0.00365828072989723,0.00334637056653003
"M1_DF_DARK_076_K176515_P2",0.00133809481677652,0.000626318332710243,0.00258710755774955,0.00280737990085317,0.00219856117637002
"M1_DF_DARK_076_K176515_P3",0.00125464064175074,0.000623338132711758,0.00233797445124911,0.00262029420769192,0.00202013401129026
"M1_DF_DARK_076_K176515_P4",0.00106590381921527,0.000603601138857547,0.00152554883579511,0.00163048694685206,0.00134961157358347
"M1_DF_DARK_076_K176516_P1",0.00269116296084519,0.00230733177957051,0.00365439851397246,0.00371123965834895,0.00336429314770096
"M1_DF_DARK_076_K176516_P2",0.00149887682735298,0.000726910564998477,0.00291662717845855,0.00313234970860262,0.00247382142165516
"M1_DF_DARK_076_K176516_P3",0.00169919926660705,0.000678969161416689,0.00332449560923039,0.00350927340232608,0.00277624267148461
"M1_DF_DARK_076_K176516_P4",0.00110962607888521,0.000633023203906042,0.00141435395678433,0.00159190918954885,0.00129142263508139
"M1_DF_DARK_076_K176517_P1",0.00319777215169428,0.00268749892634423,0.00404721378331558,0.00406528965568879,0.00374036976694265
"M1_DF_DARK_076_K176517_P2",0.00171722324264396,0.000862501796666201,0.00291197213700324,0.00321179349594595,0.0025282821425899
"M1_DF_DARK_076_K176517_P3",0.00239229188627426,0.00130975646789597,0.00396804661140378,0.00420902905393739,0.00343577269113036
"M1_DF_DARK_076_K176517_P4",0.0013315186803411,0.000795234295808033,0.00167081419135101,0.00181086731038405,0.00151720651289549
"M1_DF_DARK_092_K176659_P1",0.0032486688789068,0.00267109980212775,0.00433569159755758,0.0043482185445156,0.00396432307171157
"M1_DF_DARK_092_K176659_P2",0.00137481386032671,0.000781952747131648,0.00276983083909511,0.00305254215041252,0.00238284599202692
"M1_DF_DARK_092_K176659_P3",0.00100848979537506,0.00054403464507541,0.00192476949829596,0.0021333560484706,0.0016577057769988
"M1_DF_DARK_092_K176659_P4",0.00189555269968981,0.00130438229075307,0.00254901073108579,0.00272739335254101,0.00231520426613761
"M1_DF_DARK_092_K176660_P1",0.00323960924109408,0.00260110161740613,0.00408216035267924,0.00407370259244882,0.00374684965400725
"M1_DF_DARK_092_K176660_P2",0.00179548640075006,0.00103616053671378,0.00355170052815348,0.00376447632818782,0.00302911477014235
"M1_DF_DARK_092_K176660_P3",0.00151363038235564,0.000814648842371906,0.0031473333330467,0.00342359772423243,0.00268077621241047
"M1_DF_DARK_092_K176660_P4",0.00124366822711318,0.000795966301573115,0.00159274402432937,0.00169866122349601,0.00144332175157877
"M1_DF_DARK_092_K176661_P1",0.00271319201046135,0.00227169393977535,0.00386433567008215,0.00388887658938724,0.00350791875450527
"M1_DF_DARK_092_K176661_P2",0.00186138708844229,0.00104475155608068,0.00371897315879409,0.00404917097129584,0.00319535410655526
"M1_DF_DARK_092_K176661_P3",0.00134277505325309,0.000748803188752286,0.00259675906945335,0.00283196569885105,0.00222799070501628
"M1_DF_DARK_092_K176661_P4",0.00106747168304843,0.000516065320786555,0.00138223317785797,0.00145511130397836,0.00121283696654698
"M1_DF_DARK_092_K176662_P1",0.00274865889400744,0.00229560921729176,0.00381538912385724,0.00391906236893794,0.00350208863109364
"M1_DF_DARK_092_K176662_P2",0.00145696518007507,0.00089635838778298,0.00276278645376898,0.00304290000435863,0.0024076142511273
"M1_DF_DARK_092_K176662_P3",0.00131506292950035,0.00074960097942395,0.00252512381614506,0.00264518922658969,0.00214318444343241
"M1_DF_DARK_092_K176662_P4",0.00151580894358911,0.00103313749133403,0.00221742836249978,0.00232414914110124,0.00197950580524652
"M1_DF_DARK_092_K176663_P1",0.00241922396865948,0.00197669408997926,0.00343659924783447,0.0035496625502701,0.00314163010552236
"M1_DF_DARK_092_K176663_P2",0.00315890311603741,0.00197636149653465,0.005615129936214,0.00602719877203495,0.00489417751956928
"M1_DF_DARK_092_K176663_P3",0.0013555193166913,0.000798283045250243,0.00242607988688825,0.00264183710514629,0.00210787820476024
"M1_DF_DARK_092_K176663_P4",0.00115239602219472,0.000703041851789349,0.00149474822180942,0.00159150142515421,0.00134365846533408
"M1_DF_DARK_092_K176664_P1",0.00342500800494302,0.00287583681596041,0.00472618187225423,0.00479709174423099,0.00432685707879625
"M1_DF_DARK_092_K176664_P2",0.000710141140665827,0.000271443385056119,0.00166911121247515,0.00194448613692188,0.00141566846777386
"M1_DF_DARK_092_K176664_P3",0.00133466953852597,0.000683896081297603,0.00275700461941462,0.00296647592028629,0.00233412688159973
"M1_DF_DARK_092_K176664_P4",0.00130502695600267,0.000778990857477478,0.00172120765614251,0.00182875868699865,0.0015397177850889
"M1_DF_DARK_092_K176665_P1",0.00332195330859853,0.00258727592407526,0.00419397028290328,0.00418684342994459,0.00383252902471352
"M1_DF_DARK_092_K176665_P2",0.00235951503851687,0.00128162398900773,0.0045942117879242,0.00488439740079812,0.00391580466103699
"M1_DF_DARK_092_K176665_P3",0.00118559872594795,0.000594182577026899,0.00259323375446559,0.00283239259701912,0.00219600266937334
"M1_DF_DARK_092_K176665_P4",0.000996167818935297,0.000515352401163926,0.00127221195348299,0.00136419636633456,0.00113120398693678
"M1_DF_DARK_092_K176666_P1",0.00347006176341291,0.00299829608056313,0.00479370623056083,0.00493303232699751,0.00442285438631085
"M1_DF_DARK_092_K176666_P2",0.00112482169833553,0.000634501658977975,0.00211762319331681,0.00243126694083585,0.0018571789490835
"M1_DF_DARK_092_K176666_P3",0.000923900578738242,0.000570130527769086,0.0014100246875373,0.00169194555765995,0.00128831227000258
"M1_DF_DARK_092_K176666_P4",0.00100160034822194,0.00050761963599028,0.00134262821580178,0.00148148541449372,0.00119423643469865
"M1_DF_DARK_092_K176667_P1",0.00296202940956683,0.00251954050700484,0.00406552355458176,0.00410440529997882,0.00372451755484311
